id	movie_id	movie_name	user_id	ctime	message
9846	7292	Эверест	70096	2015-09-25 22:03:06.227031+03	Хорошее кино с красивой картинкой и реальной историей. Рекомендовано к просмотру на больших экранах. Вряд ли мы вершину Эвереста еще где увидим так близко)))
9845	7292	Эверест	37301	2015-09-25 21:34:21.706503+03	Не плохой, но чего-то как будто не хватает.
9844	6932	Головоломка	70115	2015-09-25 21:12:55.900421+03	Забавный мульт
9843	7292	Эверест	70113	2015-09-25 20:58:11.930612+03	Очень сильный фильм,всем советую!!!👍🏻👍🏻👍🏻👍🏻👍
9841	7422	Стажер	54969	2015-09-25 19:56:55.935255+03	Фильм великолепный. Сюжет совсем необычный. Полон сентиментов и забавных ситуаций. Игра актеров просто шедевральна. Очень рекомендую к просмотру!
9840	7292	Эверест	50548	2015-09-25 17:47:46.27506+03	Скукотень. Лишь картинки Эвереста иногда радуют. Фильм о фанатиках. Никого не жалко. 
9838	7290	Страшные сказки	40447	2015-09-25 17:10:44.976913+03	Большинству смотреть крайне не рекомендую
9837	7288	Каникулы	40447	2015-09-25 17:09:47.465965+03	Типичный американский юмор в плохом смысле этого слова 
9830	7292	Эверест	67769	2015-09-25 11:13:23.825461+03	Интересно, не похож на фильмы с драйвовым сюжетом.
9829	6799	Разлом Сан-Андреас	20831	2015-09-25 09:17:12.145207+03	Среднечок
9828	7055	Вне/себя	20831	2015-09-25 09:16:08.82047+03	Отличный фильм
9827	7422	Стажер	11226	2015-09-25 07:44:59.729011+03	Хорошее, тёплое кино про дружбу. 
9822	7337	Бегущий в лабиринте: Испытание огнем	65189	2015-09-25 00:28:13.534252+03	Верните сюжет. Будет 3-ья часть. Надеюсь, она будет последней.
9817	7292	Эверест	70036	2015-09-24 22:56:25.538529+03	Как Человек решил, что покорил Природу. И ошибся...
9816	7292	Эверест	36313	2015-09-24 22:47:27.70542+03	Сопливая мелодрама ни о чем. Не рекомендую 
9815	7422	Стажер	24776	2015-09-24 22:38:39.277117+03	Отличный, добрый фильм. Рекомендую. 
9814	7337	Бегущий в лабиринте: Испытание огнем	69332	2015-09-24 21:54:33.979527+03	Хорошо. Даже захотелось прочитать книги. 
9812	7422	Стажер	19392	2015-09-24 21:46:21.726444+03	класс!!! рекомендую!!!
9805	7422	Стажер	44477	2015-09-24 15:29:53.42355+03	Отличный фильм! Дениро на высоте, как и всегда!
9803	7292	Эверест	28653	2015-09-24 12:25:48.134353+03	Отличный фильм! На одном дыхании! Прекраснейшие съемки!
9795	7337	Бегущий в лабиринте: Испытание огнем	59978	2015-09-23 22:19:00.717676+03	Не плохой, но есть минусы
9793	7385	Перевозчик: Наследие	69552	2015-09-23 19:34:54.148872+03	Зрелищно
9791	7337	Бегущий в лабиринте: Испытание огнем	69665	2015-09-23 03:12:01.20015+03	Очень понравилось!!! Ждем продолжения
9786	7292	Эверест	69897	2015-09-23 00:17:54.470698+03	Очень крутой фильм
9785	7292	Эверест	69896	2015-09-23 00:14:51.887207+03	америкосы конечно внесли художественный вымысел в сюжет, тот кто ходил в горы понимает о чем я,  но мысль которую хотел донести режиссер до зрителя поймет и человек который ни разу в горах не бывал
9783	7288	Каникулы	33113	2015-09-22 23:11:39.309455+03	Хорошая комедия про обыкновенную, казалось бы, простую американскую семью, но нет, проблемы, которые подняли сценаристы, однозначно, вне границ. Рекомендую к просмотру!
9781	7337	Бегущий в лабиринте: Испытание огнем	46276	2015-09-22 22:16:55.716957+03	Неплохо, напряжённо, но все же до голодных игр не дотягивает. Ждём финала!
9777	5417	Безумный Макс: Дорога ярости	69872	2015-09-22 17:51:53.427556+03	Просто шикарно! Один из лучших фильмов года!
9776	7292	Эверест	69862	2015-09-22 16:29:08.80653+03	Фильм очень понравился. Советую всем любителям походов, гор, трудностей и приключений.
9775	6799	Разлом Сан-Андреас	59588	2015-09-22 13:12:02.258223+03	Скала как всегда красава! Отличный актёр! 
9773	6784	Земля будущего	17461	2015-09-22 09:32:14.16131+03	Хорошее кино
9771	7337	Бегущий в лабиринте: Испытание огнем	32132	2015-09-22 00:18:17.385239+03	Гораздо хуже первой части. Сильно начинает напоминает Обитель Зла...
